,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
6674,6,20,22,-14.5707847478984,339
6675,6,23,22,-5.89405733281142,340
6676,6,27,22,-7.02077190222117,508
6677,6,28,22,-4.6382228330063295,449
6678,6,11,22,-25.1522722605492,557
6679,6,26,22,-5.51941312296163,342
6680,6,29,22,-25.724325774597503,542
6681,6,37,22,-5.1703015402708505,344
6682,6,3,22,-7.49747512023234,559
6683,6,14,22,-3.7255696614995504,345
6684,6,15,22,-6.242563112399076,346
6685,6,7,22,-8.292316686824151,347
6686,0,5,24,-1.91802174032012,509
6687,0,19,24,12.35855425181232,0
6688,0,8,24,4.9633185497849,1
6689,0,10,24,11.6075118653787,2
6690,0,23,24,14.2820891706343,4
6691,0,27,24,1.633738222164515,561
6692,0,34,24,8.00232997826882,5
6693,0,24,24,9.897166147926743,349
6694,0,26,24,9.591509718519903,6
6695,0,25,24,8.7337171156056,544
6696,0,30,24,10.702451000870903,350
6697,0,29,24,7.586632745273524,510
6698,0,3,24,12.6324956737035,7
6699,0,15,24,9.69750630155792,351
6700,0,7,24,-12.5859471054025,9
6701,5,20,24,5.09893330464869,11
6702,5,27,24,-5.862300645624455,511
6703,5,29,24,15.799822423498451,12
6704,5,37,24,8.33955901000232,13
6705,5,4,24,3.532235038964455,14
6706,5,14,24,-3.5519895745621497,452
6707,5,21,24,-1.57963886588444,15
6708,19,5,24,-12.5650991601404,16
6709,19,8,24,12.058151211585,17
6710,19,23,24,7.11237942077707,453
6711,19,27,24,1.90433699851693,21
6712,19,24,24,11.4345049087628,23
6713,19,26,24,10.411062018000798,24
6714,19,25,24,7.1959321643983305,25
6715,19,30,24,19.0017140990079,26
6716,19,29,24,25.987455389331306,27
6717,19,37,24,9.237469015297371,28
6718,19,3,24,18.5418712962855,454
6719,19,21,24,5.57203372603101,31
6720,8,20,24,4.229713094682845,32
6721,8,37,24,9.969990923182994,33
6722,8,4,24,7.779621680276595,34
6723,8,14,24,4.25819456357301,35
6724,12,5,24,-15.8112460905346,36
6725,12,8,24,5.644410933289165,455
6726,12,10,24,-5.9178774755947,37
6727,12,20,24,-5.82916956985778,38
6728,12,37,24,8.06588162810686,40
6729,12,21,24,5.540314063944315,43
6730,16,5,24,15.6679927851835,456
6731,16,19,24,12.1244911923516,457
6732,16,8,24,12.0590788035101,44
6733,16,12,24,2.98391885121331,45
6734,16,10,24,23.618561130467697,46
6735,16,20,24,3.49217571047452,47
6736,16,23,24,8.829974669574561,355
6737,16,27,24,3.9119205471788847,356
6738,16,34,24,5.2066185470279205,48
6739,16,11,24,12.52277152779498,357
6740,16,24,24,13.417544260575,49
6741,16,26,24,10.7257047619932,512
6742,16,25,24,15.7574116704555,458
6743,16,30,24,16.2300389123063,513
6744,16,29,24,16.8324960355781,50
6745,16,3,24,15.3929017741999,514
6746,16,15,24,10.102738851897216,358
6747,16,7,24,-9.533457589606783,52
6748,16,6,24,11.429801275706804,459
6749,17,5,24,6.017913740616205,53
6750,17,19,24,-59.328802864206494,54
6751,17,8,24,-23.6539380141528,55
6752,17,12,24,-19.528468761644906,56
6753,17,10,24,6.9184909111610295,359
6754,17,20,24,-47.228895000326304,57
6755,17,23,24,-25.84158676613849,58
6756,17,27,24,-37.6264070515767,59
6757,17,34,24,-6.85083111311247,360
6758,17,11,24,-12.8182869278722,60
6759,17,24,24,-12.9584698361859,61
6760,17,26,24,-14.9322124930049,361
6761,17,25,24,-29.7847500978922,62
6762,17,30,24,-15.5663160754893,63
6763,17,29,24,-6.06415411503452,64
6764,17,3,24,-16.845908609777098,65
6765,17,14,24,-10.6853020745621,362
6766,17,15,24,-19.5543909774866,363
6767,17,7,24,8.37675294602739,545
6768,17,6,24,-35.467968180364096,66
6769,10,5,24,16.410722840897,460
6770,10,8,24,4.21830478658868,67
6771,10,20,24,-5.101815653205875,461
6772,10,27,24,-3.06012863494722,462
6773,10,30,24,19.7527255724513,463
6774,10,29,24,26.2234774869836,68
6775,10,37,24,13.7967698189336,69
6776,10,14,24,11.7560999796843,464
6777,18,19,24,-59.4511466142065,72
6778,18,8,24,-20.6668755141528,73
6779,18,12,24,-25.0050019096065,74
6780,18,10,24,5.644459661161029,75
6781,18,20,24,-47.9583640862638,76
6782,18,23,24,-26.6990242661385,77
6783,18,27,24,-35.181438301576705,78
6784,18,34,24,-8.69248736311247,364
6785,18,11,24,-12.0864744278722,365
6786,18,24,24,-14.4743448361859,79
6787,18,26,24,-13.8687124930049,80
6788,18,25,24,-31.8174688478922,366
6789,18,30,24,-17.6298473254893,81
6790,18,29,24,-10.3899353650345,82
6791,18,3,24,-12.9379398597771,571
6792,18,14,24,-12.3243333245621,466
6793,18,15,24,-21.7673909774866,83
6794,18,6,24,-36.2722806803641,84
6795,20,29,24,3.581782998637065,85
6796,32,19,24,8.12953659451912,87
6797,32,8,24,7.588355469150469,468
6798,32,12,24,6.056344553578355,88
6799,32,10,24,4.611203284506275,367
6800,32,20,24,2.59809398387818,89
6801,32,23,24,6.933529701620159,368
6802,32,27,24,5.42332808343944,90
6803,32,34,24,6.582395053557979,91
6804,32,11,24,1.5676590520216602,92
6805,32,24,24,8.39484363952742,469
6806,32,26,24,7.36843362307122,93
6807,32,25,24,5.7767902613871005,94
6808,32,30,24,10.8923600141652,369
6809,32,29,24,-0.8909588262157975,95
6810,32,3,24,6.37889790501827,370
6811,32,14,24,3.62485953104424,96
6812,32,15,24,4.65730503786439,97
6813,32,7,24,-2.61791329075002,98
6814,32,6,24,5.94582918994701,371
6815,23,5,24,9.4189606343755,99
6816,23,8,24,11.8768516285616,100
6817,23,10,24,10.127847660853789,101
6818,23,20,24,3.20211888344008,470
6819,23,27,24,3.2530605965970496,471
6820,23,30,24,16.8219594380759,102
6821,23,29,24,21.1793044710642,103
6822,23,37,24,1.49791026008718,104
6823,23,3,24,13.7031590888054,105
6824,23,4,24,15.2484202273815,372
6825,23,14,24,5.63090608558257,106
6826,23,21,24,11.1347660827405,373
6827,1,5,24,4.16916540323084,516
6828,1,19,24,6.4350766645007695,107
6829,1,8,24,4.6040454471535845,108
6830,1,12,24,3.510328671004805,109
6831,1,10,24,5.128346959204579,110
6832,1,23,24,7.23391512546975,112
6833,1,27,24,3.69381960830668,374
6834,1,24,24,5.458099699239019,113
6835,1,26,24,5.51597889741897,473
6836,1,25,24,5.68169822948974,114
6837,1,30,24,8.235129732184776,375
6838,1,29,24,4.09149571830378,115
6839,1,3,24,10.1811951933235,562
6840,1,14,24,2.8682435572968448,116
6841,1,15,24,4.265867917385615,117
6842,1,7,24,-17.1482877678374,118
6843,1,6,24,3.49204881641963,119
6844,27,8,24,6.84094867880179,120
6845,27,20,24,-3.549276442085005,121
6846,27,37,24,5.64173559829552,122
6847,27,4,24,4.450131770043485,123
6848,27,21,24,4.19979926317138,517
6849,28,5,24,-7.613121743886859,125
6850,28,19,24,5.22796131197334,126
6851,28,8,24,1.940373234670775,376
6852,28,12,24,1.521127876121085,377
6853,28,27,24,0.6637141797226136,128
6854,28,11,24,-5.155683335956315,129
6855,28,24,24,-1.6781197867755,380
6856,28,29,24,2.58087837591989,133
6857,28,3,24,-1.1214276789311983,134
6858,28,15,24,1.132185692711642,136
6859,28,7,24,-7.05096549446737,137
6860,34,5,24,-4.914819227040249,381
6861,34,19,24,14.96137059908,138
6862,34,8,24,7.17064015336052,139
6863,34,12,24,1.952217269051185,140
6864,34,10,24,16.1503254420166,563
6865,34,20,24,1.7287106369113898,141
6866,34,23,24,10.3511892728563,142
6867,34,1,24,5.74024693149614,143
6868,34,27,24,6.227386876165671,144
6869,34,28,24,1.61166297055685,145
6870,34,11,24,7.09423016746916,518
6871,34,24,24,18.2653142191218,146
6872,34,26,24,7.70068889235977,382
6873,34,25,24,13.2632568948879,147
6874,34,29,24,11.4101859719216,148
6875,34,37,24,11.8538790084073,149
6876,34,3,24,17.8793663824258,150
6877,34,4,24,4.65188357544875,519
6878,34,14,24,5.11777147436728,384
6879,34,15,24,9.371039844850513,385
6880,34,7,24,-8.141574715584511,386
6881,34,21,24,5.77052286679611,151
6882,34,6,24,3.72697005964699,153
6883,11,5,24,11.8095016600609,520
6884,11,8,24,2.59130433980992,154
6885,11,12,24,-4.37471847091761,474
6886,11,10,24,22.0549077385882,475
6887,11,23,24,7.571631251042749,387
6888,11,27,24,-4.6756230138316095,156
6889,11,24,24,13.5902287898319,388
6890,11,26,24,9.1763577018612,476
6891,11,30,24,13.2779978607486,477
6892,11,29,24,13.5857036020814,564
6893,11,37,24,5.19717001957479,389
6894,11,3,24,15.1700709161149,478
6895,11,14,24,1.98126696122217,157
6896,11,21,24,-1.774431143484525,158
6897,22,5,24,-7.9919953002920945,390
6898,22,19,24,-59.202812192236905,159
6899,22,8,24,-23.1661915233248,160
6900,22,12,24,-43.2347010130274,161
6901,22,10,24,9.32377054709481,162
6902,22,20,24,-45.4547390864469,163
6903,22,23,24,-48.323523230091496,164
6904,22,27,24,-38.4390363749225,165
6905,22,34,24,-11.6287839246478,391
6906,22,11,24,-23.2310606538392,166
6907,22,24,24,-19.3850891713571,167
6908,22,26,24,-26.3056247051184,168
6909,22,25,24,-35.992038763726,169
6910,22,30,24,-12.8601629820954,170
6911,22,29,24,-16.9400440591922,171
6912,22,3,24,-13.8764705563643,521
6913,22,14,24,-24.6846735895584,172
6914,22,15,24,-40.1162994010595,392
6915,22,6,24,-63.6252496922369,173
6916,9,12,24,-2.0029962660054,176
6917,9,10,24,-7.295153244617125,177
6918,9,20,24,-3.19529932470582,178
6919,9,23,24,-6.50850971023312,522
6920,9,27,24,-3.56685454288709,394
6921,9,34,24,-2.72801536259193,179
6922,9,11,24,-16.545684985625,180
6923,9,26,24,-2.1744521000933954,395
6924,9,30,24,-2.57256510317922,481
6925,9,3,24,-3.00861077749886,547
6926,9,14,24,-2.36715430608619,183
6927,9,15,24,-4.879359913812065,397
6928,9,7,24,-12.5724703170095,184
6929,9,6,24,-4.5141920027585805,398
6930,2,19,24,7.274092331710561,185
6931,2,8,24,6.03273261703975,482
6932,2,12,24,2.11006734890172,186
6933,2,10,24,6.83500384305764,187
6934,2,23,24,-8.74270357962515,524
6935,2,11,24,3.45445728349618,525
6936,2,24,24,11.0102499584219,399
6937,2,26,24,7.663565498427269,191
6938,2,25,24,4.728805799038369,400
6939,2,30,24,12.0673004225557,192
6940,2,29,24,6.85550961653858,193
6941,2,3,24,8.52573641341082,483
6942,2,14,24,-12.1197231602812,194
6943,2,15,24,6.26970925520187,195
6944,2,7,24,-15.693506195061,196
6945,2,6,24,4.809942964494855,197
6946,24,5,24,15.69490255369,198
6947,24,8,24,14.7187684921982,199
6948,24,12,24,11.8823653903082,200
6949,24,10,24,27.1355935013443,201
6950,24,23,24,16.1053589842101,202
6951,24,27,24,14.2389909251962,203
6952,24,30,24,18.3178120940752,204
6953,24,29,24,15.5185375160619,205
6954,24,37,24,12.9389289839906,206
6955,24,3,24,31.9143699357468,207
6956,24,4,24,8.64124098422298,401
6957,24,14,24,10.2913414204659,402
6958,24,21,24,9.29618486317171,403
6959,35,5,24,12.47818278541749,527
6960,35,19,24,-7.91477165486652,209
6961,35,12,24,-15.4343323059904,211
6962,35,16,24,11.9771568620463,212
6963,35,10,24,15.0678545461717,213
6964,35,23,24,28.0988350933509,216
6965,35,1,24,-10.2279988144424,217
6966,35,28,24,-6.410765086771205,218
6967,35,11,24,12.236459350757,549
6968,35,2,24,-11.6840966054002,221
6969,35,24,24,11.021778078825704,222
6970,35,26,24,6.77917739807531,223
6971,35,25,24,-6.310678890935135,224
6972,35,30,24,10.0970020826475,407
6973,35,29,24,8.99646509488603,225
6974,35,36,24,9.41733205376338,408
6975,35,37,24,7.2898853701404995,409
6976,35,13,24,-11.5740319900874,226
6977,35,4,24,-6.12301390310413,410
6978,35,31,24,-31.3964830181854,229
6979,26,5,24,-10.6749519834708,528
6980,26,8,24,7.746505672668221,232
6981,26,12,24,2.68798283090932,233
6982,26,10,24,15.6636545759883,234
6983,26,20,24,3.20512657039931,235
6984,26,23,24,7.804401088115741,236
6985,26,27,24,3.56883517878905,485
6986,26,24,24,15.3211725837561,237
6987,26,30,24,12.7965913549763,566
6988,26,29,24,12.797047742452,238
6989,26,37,24,13.6364420872102,486
6990,26,3,24,16.6189105188014,239
6991,26,4,24,15.7562159375702,551
6992,26,14,24,3.38881755505935,487
6993,26,21,24,8.532096489370545,240
6994,25,5,24,4.74127274285692,529
6995,25,8,24,8.360538253607341,241
6996,25,12,24,0.992276757982312,242
6997,25,10,24,13.0992447591965,411
6998,25,23,24,10.3767740794168,244
6999,25,27,24,2.5474569239835,488
7000,25,24,24,14.1434289902523,245
7001,25,26,24,12.2568903795458,552
7002,25,30,24,24.3622473426565,412
7003,25,29,24,7.085033364436945,489
7004,25,37,24,13.5595988584926,530
7005,25,3,24,15.3858723042422,246
7006,25,4,24,3.52243910987704,572
7007,25,14,24,5.06686308921893,247
7008,25,21,24,7.100443973950755,248
7009,30,20,24,11.153813366787,413
7010,30,29,24,24.0876383772686,531
7011,30,37,24,13.5194425532449,553
7012,30,4,24,10.101735167358523,414
7013,30,14,24,10.6781291085675,490
7014,30,21,24,9.812741476305,415
7015,36,0,24,8.443763717014981,554
7016,36,5,24,12.507086889023949,532
7017,36,8,24,12.3103769404349,567
7018,36,16,24,13.0446191266754,416
7019,36,17,24,-11.4729124443197,417
7020,36,10,24,23.73283936121095,251
7021,36,18,24,-10.8887249443197,418
7022,36,32,24,5.0243682404037,253
7023,36,23,24,10.8685694430714,254
7024,36,28,24,-2.94557952021361,256
7025,36,34,24,6.37496655502345,257
7026,36,11,24,14.0364320017365,258
7027,36,22,24,-28.8122800670559,259
7028,36,9,24,-2.32032957995943,419
7029,36,24,24,20.186706862661502,495
7030,36,26,24,10.8365053600343,260
7031,36,25,24,8.13430886378198,573
7032,36,30,24,18.5964411649562,261
7033,36,29,24,12.4100272269479,574
7034,36,13,24,9.6244215207067,262
7035,36,3,24,13.7935857743537,263
7036,36,4,24,10.56787977750958,421
7037,36,14,24,3.358404875854915,533
7038,36,15,24,5.97440999923864,264
7039,36,7,24,-3.25704773396469,265
7040,36,21,24,10.1671068348446,266
7041,36,31,24,8.634508650833691,422
7042,37,29,24,20.6819487552186,268
7043,37,14,24,3.04596103220436,269
7044,13,5,24,-11.598122071309977,270
7045,13,8,24,1.54801362581229,423
7046,13,34,24,4.62676857085162,275
7047,13,24,24,7.4029777437035555,424
7048,13,25,24,13.4477047723586,277
7049,13,30,24,6.99323952546852,278
7050,13,29,24,4.13066472148879,555
7051,13,15,24,3.1538899917955048,281
7052,13,7,24,-21.4335865250521,282
7053,3,8,24,18.1515304809301,536
7054,3,12,24,6.1880868904607205,497
7055,3,10,24,31.0192769888125,537
7056,3,20,24,2.05017212184583,284
7057,3,27,24,9.07914440841292,498
7058,3,30,24,21.00627411838009,285
7059,3,29,24,15.9698013493793,286
7060,3,37,24,18.1016860706941,425
7061,3,4,24,1.98324307575219,287
7062,3,14,24,15.5810165148241,426
7063,3,21,24,11.9649033103321,538
7064,4,20,24,-2.12488239122636,288
7065,4,29,24,-4.79504057633132,289
7066,4,14,24,5.74094490829377,427
7067,14,20,24,-4.501634833039635,290
7068,14,29,24,5.20265765539258,291
7069,15,8,24,10.8751864274482,293
7070,15,12,24,2.83690279095925,294
7071,15,10,24,16.600875626525,429
7072,15,23,24,10.259456419522984,499
7073,15,27,24,4.72367776120176,500
7074,15,11,24,8.40374919924938,430
7075,15,24,24,16.6603545480151,295
7076,15,26,24,4.04235954638653,431
7077,15,25,24,4.62702925865119,432
7078,15,30,24,16.9812645031002,296
7079,15,29,24,12.2093132964817,297
7080,15,37,24,10.4035888466862,501
7081,15,3,24,21.7819611690973,433
7082,15,4,24,8.36392524158741,434
7083,15,7,24,-28.5394708161041,299
7084,15,21,24,5.63661070974179,300
7085,7,5,24,31.6313821938625,502
7086,7,19,24,-22.731814959023,301
7087,7,8,24,-5.6290406043384,302
7088,7,12,24,-27.3944758428743,303
7089,7,10,24,12.8184648321388,304
7090,7,27,24,-17.2758603097283,307
7091,7,24,24,-5.842838099873365,309
7092,7,26,24,7.21341145602446,435
7093,7,25,24,-23.8033766195027,310
7094,7,29,24,2.406151662591445,311
7095,7,37,24,-16.9797597699598,312
7096,7,4,24,-20.6736530450851,437
7097,7,14,24,-22.1878470296572,314
7098,21,8,24,6.34147476730187,503
7099,21,20,24,2.2875527798293,504
7100,21,14,24,5.484759898542711,317
7101,31,5,24,-14.2536724027266,318
7102,31,19,24,8.637648488816591,556
7103,31,8,24,8.983916069151299,438
7104,31,10,24,-11.167856529127477,319
7105,31,23,24,5.90476713826483,440
7106,31,27,24,1.456717178180695,321
7107,31,34,24,6.85652947663935,322
7108,31,11,24,-11.0189693527084,323
7109,31,24,24,9.18862567297298,441
7110,31,26,24,5.29076547271022,324
7111,31,25,24,7.747313378098189,325
7112,31,30,24,11.7605696557362,442
7113,31,29,24,-9.2022584471992,539
7114,31,3,24,5.9815437485644605,505
7115,31,14,24,4.39124492507448,443
7116,31,15,24,6.97105022793008,326
7117,31,7,24,-43.3992391832605,327
7118,31,6,24,2.2140552347372697,444
7119,33,8,24,6.2152455791101,445
7120,33,10,24,-5.258495973127459,330
7121,33,23,24,2.61540215142483,506
7122,33,11,24,-8.02375879470501,576
7123,33,25,24,-3.17547385726242,540
7124,33,30,24,3.51876558182821,333
7125,33,15,24,2.74217944410801,336
7126,6,5,24,-3.700260366614025,338
7127,6,8,24,6.349234181184135,570
7128,6,10,24,-6.30102971379813,507
7129,6,23,24,8.620840347198186,340
7130,6,11,24,2.331183368813196,557
7131,6,24,24,4.488962731343605,341
7132,6,26,24,6.93194944883572,342
7133,6,25,24,3.89481914785162,558
7134,6,30,24,15.9568752893935,343
7135,6,29,24,8.487218312019436,542
7136,6,37,24,7.923669877990839,344
7137,6,3,24,5.46816237192211,559
7138,6,4,24,5.40163456068428,560
7139,6,14,24,-2.264342828670745,345
7140,6,7,24,-23.8026334573338,347
7141,6,21,24,5.918453524630476,543
7142,5,30,24,-24.7059347653294,451
7143,12,30,24,-5.80611210837497,353
7144,34,30,24,7.42290248910608,383
7145,30,8,24,12.3545535088585,249
7146,7,30,24,-15.4168408163929,436
7147,0,5,10,-10.20058673207701,509
7148,0,19,10,9.51321752528526,0
7149,0,8,10,-7.04017575135348,1
7150,0,12,10,-1.5872457820217298,450
7151,0,10,10,-4.027565109286391,2
7152,0,20,10,-4.1904207558781295,3
7153,0,24,10,5.235816847659695,349
7154,0,25,10,-7.24591574349084,544
7155,0,3,10,-7.84781281442697,7
7156,0,6,10,3.8028476684958097,578
7157,5,8,10,-50.058752526558806,10
7158,5,20,10,-40.7294922894447,11
7159,5,27,10,-31.919198769729903,511
7160,5,30,10,-10.62639759725939,451
7161,5,29,10,-22.84524815531435,12
7162,5,37,10,-14.5236774683496,13
7163,5,4,10,-78.88406219223694,14
7164,5,21,10,-50.59202951943805,15
7165,19,5,10,-40.620657132564105,16
7166,19,8,10,7.965422858542221,17
7167,19,10,10,1.8471681053476048,19
7168,19,20,10,-9.05058915983623,20
7169,19,23,10,3.92818411178666,453
7170,19,24,10,4.454762137000969,23
7171,19,25,10,-4.589309584919381,25
7172,19,30,10,6.972249754928001,26
7173,19,29,10,6.65995492358062,27
7174,19,37,10,-4.9432823843754,28
7175,19,3,10,-1.6051780563147902,454
7176,19,21,10,-5.92631260736435,31
7177,8,37,10,3.78625002617334,33
7178,8,4,10,7.734838970822435,34
7179,12,5,10,-43.1381254203542,36
7180,12,8,10,3.97813773797556,455
7181,12,20,10,-6.891446116694381,38
7182,12,30,10,2.73070246169484,353
7183,12,29,10,-2.518211525307155,354
7184,12,37,10,-7.73892302075151,40
7185,12,21,10,-4.972645246888545,43
7186,16,8,10,5.1845807892225295,44
7187,16,12,10,-4.1791232713436255,45
7188,16,20,10,-6.04213261665742,47
7189,16,30,10,5.251623659480215,513
7190,16,3,10,-10.47638814639908,514
7191,16,14,10,-9.41205319566882,51
7192,16,7,10,-30.1830183615117,52
7193,17,5,10,4.1287689437791,53
7194,17,19,10,-41.370398746767805,54
7195,17,8,10,-49.8856275265588,55
7196,17,12,10,-42.1282714725397,56
7197,17,10,10,-24.3147439196674,359
7198,17,20,10,-69.2111268969244,57
7199,17,23,10,-16.0768088266092,58
7200,17,27,10,-34.4845112697299,59
7201,17,34,10,-12.1870509497357,360
7202,17,11,10,-18.2969354902031,60
7203,17,24,10,-8.21589528071079,61
7204,17,26,10,-7.30995051503495,361
7205,17,25,10,-26.2800066538843,62
7206,17,29,10,-22.4567481553144,64
7207,17,3,10,-38.3869819346761,65
7208,17,15,10,-30.2423039402402,363
7209,17,6,10,-20.1044968249665,66
7210,10,5,10,-26.0081706656325,460
7211,10,8,10,6.89006013448693,67
7212,10,20,10,-4.41648154657151,461
7213,10,27,10,6.87662413750481,462
7214,10,29,10,2.48042995310448,68
7215,10,14,10,-5.7563385926223,464
7216,10,21,10,-6.40693448633838,71
7217,18,8,10,-18.17701543636,73
7218,18,12,10,-19.7584250024864,74
7219,18,10,10,-8.845681419667379,75
7220,18,20,10,-23.4512385747607,76
7221,18,23,10,-11.04674632660921,77
7222,18,27,10,-12.1448304569717,78
7223,18,34,10,-11.4475196997357,364
7224,18,11,10,-10.9593417402031,365
7225,18,24,10,4.90029221928921,79
7226,18,25,10,-22.0356495912812,366
7227,18,30,10,8.914374785007576,81
7228,18,29,10,-25.3179044053144,82
7229,18,3,10,-19.694263184676103,571
7230,18,6,10,-8.04555043676498,84
7231,20,29,10,-6.62030993811209,85
7232,32,5,10,-24.454150149377497,86
7233,32,8,10,5.13204992274431,468
7234,32,34,10,-4.745253917372709,91
7235,32,11,10,3.13315090415096,92
7236,32,26,10,-7.76479744020681,93
7237,32,25,10,-7.97831417188581,94
7238,32,30,10,5.31267654501709,369
7239,32,14,10,-6.9344894330667,96
7240,32,15,10,-8.09098539516198,97
7241,32,7,10,-25.611714284554505,98
7242,23,5,10,-17.7832865625168,99
7243,23,8,10,6.822012967000505,100
7244,23,10,10,11.0974936549104,101
7245,23,27,10,5.88289044713521,471
7246,23,30,10,9.646573297673878,102
7247,23,3,10,7.2977194913431855,105
7248,23,4,10,7.30412310888669,372
7249,23,21,10,3.35255790864039,373
7250,1,5,10,-33.140629017466395,516
7251,1,8,10,1.88471062760404,108
7252,1,23,10,3.60577129887248,112
7253,1,11,10,1.5006585630876,472
7254,1,24,10,7.350519378265355,113
7255,1,30,10,4.124718792594885,375
7256,1,15,10,-4.45228476025694,117
7257,1,7,10,-25.8234863416043,118
7258,27,8,10,8.54826314760681,120
7259,27,4,10,7.8282688459040255,123
7260,28,8,10,2.58368993630501,376
7261,28,12,10,2.38555896091176,377
7262,28,26,10,-1.27916515949122,130
7263,28,29,10,2.00396837764261,133
7264,28,3,10,1.81432380005458,134
7265,28,14,10,-5.84514783912045,135
7266,28,15,10,-1.80483158933676,136
7267,34,5,10,-16.0367619321933,381
7268,34,8,10,9.19229210069292,139
7269,34,12,10,-1.60413837758706,140
7270,34,10,10,12.262183761303898,563
7271,34,23,10,8.34327081492089,142
7272,34,1,10,-6.006251467637981,143
7273,34,27,10,7.53664852846142,144
7274,34,11,10,6.787981718640995,518
7275,34,24,10,11.961583583343,146
7276,34,30,10,16.092219089021498,383
7277,34,29,10,-3.29791904003658,148
7278,34,3,10,5.87259860912288,150
7279,34,4,10,7.575498519366791,519
7280,34,7,10,-19.9290216423136,386
7281,34,21,10,6.71825386832857,151
7282,34,6,10,5.9859989156517805,153
7283,11,5,10,-19.9702345377499,520
7284,11,10,10,12.5639872282103,475
7285,11,27,10,4.3673895962468805,156
7286,11,24,10,10.401145701924,388
7287,11,25,10,4.145772394841711,579
7288,11,3,10,7.08143728125307,478
7289,11,4,10,8.31177042286522,479
7290,22,8,10,-53.54215594223695,160
7291,22,12,10,-17.0688322803001,161
7292,22,10,10,-37.1614740396079,162
7293,22,20,10,-20.33060063431775,163
7294,22,23,10,-18.3763642455387,164
7295,22,27,10,-34.740644606287404,165
7296,22,34,10,-30.1372015566576,391
7297,22,11,10,-22.27955467710749,166
7298,22,24,10,-18.5195318223972,167
7299,22,26,10,-13.9165052238853,168
7300,22,25,10,-18.624520962393905,169
7301,22,29,10,-22.9514931895215,171
7302,22,3,10,-36.6698310622991,521
7303,22,14,10,-12.819613317594484,172
7304,22,15,10,-44.024579421933296,392
7305,22,6,10,-43.3487523771423,173
7306,9,5,10,-26.32380289647969,174
7307,9,19,10,-10.979668116164191,175
7308,9,8,10,-5.82380440517757,393
7309,9,10,10,-7.8491591728695695,177
7310,9,20,10,-1.498799817035305,178
7311,9,23,10,-3.94059889884786,522
7312,9,34,10,-6.58474601766416,179
7313,9,11,10,-3.06223597566402,180
7314,9,24,10,-7.652010539158056,181
7315,9,26,10,-13.800484089422302,395
7316,9,25,10,-5.933966982233855,182
7317,9,30,10,-6.64369616218785,481
7318,9,14,10,-4.105257668431415,183
7319,9,15,10,-17.9691149514309,397
7320,9,7,10,-39.0556208850846,184
7321,9,6,10,-10.33096968054002,398
7322,2,5,10,-33.3150304027712,523
7323,2,8,10,4.258135479841036,482
7324,2,23,10,-6.889382057360836,524
7325,2,27,10,-1.18605179385713,189
7326,2,34,10,-18.485840131294506,190
7327,2,11,10,0.8870436086759215,525
7328,2,24,10,-8.115423216847159,399
7329,2,25,10,-7.72161486656608,400
7330,2,14,10,-44.175207681107096,194
7331,2,7,10,-20.7009426302765,196
7332,24,5,10,-8.709360707569896,198
7333,24,8,10,5.62704691567901,199
7334,24,10,10,5.852392364354905,201
7335,24,23,10,9.696553896717903,202
7336,24,30,10,15.4002059407963,204
7337,24,29,10,3.72491069107198,205
7338,24,4,10,7.28230483203797,401
7339,24,14,10,5.66971504473058,402
7340,35,0,10,-7.67170969238499,208
7341,35,19,10,-2.526383670782465,209
7342,35,16,10,-1.58814617472297,212
7343,35,10,10,-7.425384203339715,213
7344,35,27,10,-5.602036997078505,405
7345,35,28,10,-4.15575345376331,218
7346,35,34,10,4.79787470575687,406
7347,35,22,10,-9.450537415501415,219
7348,35,9,10,-25.4472449091353,220
7349,35,2,10,-9.7056298635935,221
7350,35,24,10,7.54313740726883,222
7351,35,25,10,-5.27374709092543,224
7352,35,29,10,-4.50293940684531,225
7353,35,13,10,-14.0652134975508,226
7354,35,3,10,-12.8867580922201,550
7355,35,31,10,-6.9281239769781,229
7356,26,5,10,-10.81483882393701,528
7357,26,10,10,-3.4345212483835104,234
7358,26,23,10,-2.53993841323562,236
7359,26,27,10,1.56151302986512,485
7360,26,24,10,10.81169365499912,237
7361,26,29,10,-2.73643069941672,238
7362,26,3,10,-12.025420516543,239
7363,26,4,10,19.06105317164185,551
7364,26,14,10,4.04843174925075,487
7365,26,21,10,15.1838276156228,240
7366,25,5,10,-28.28094011443325,529
7367,25,8,10,2.10114631075305,241
7368,25,12,10,-3.34327668134252,242
7369,25,10,10,1.1460737977681197,411
7370,25,20,10,-5.36526476210161,243
7371,25,27,10,1.67309898902583,488
7372,25,24,10,4.49621589924339,245
7373,25,29,10,-3.79257934758756,489
7374,25,37,10,-3.808669048682325,530
7375,25,3,10,-2.05565882732396,246
7376,30,8,10,24.5351733648334,249
7377,30,27,10,8.400314890879152,250
7378,30,4,10,6.04975138973332,414
7379,30,14,10,15.2730033992969,490
7380,36,8,10,-7.62427746116901,567
7381,36,10,10,7.511471548992469,251
7382,36,32,10,-6.5484384001,253
7383,36,1,10,3.08066339905583,493
7384,36,27,10,3.80131105158054,255
7385,36,28,10,-1.95169110054689,256
7386,36,34,10,3.9374872161644703,257
7387,36,11,10,6.25474002914301,258
7388,36,22,10,-9.960404845092516,259
7389,36,9,10,-11.3142843461682,419
7390,36,2,10,-15.9030988032253,494
